timestamp,city,aqi,pm25,temperature,humidity
27-10-2025 15:44,Delhi,149,85.3,27.7,71.4
27-10-2025 16:44,Delhi,152,79.5,35.9,87.4
27-10-2025 17:44,Delhi,126,70.43,25.2,66.1
27-10-2025 18:44,Delhi,177,113.31,34.3,87
27-10-2025 19:44,Delhi,180,98,37.6,34.2
27-10-2025 20:44,Delhi,192,105.72,26.5,33.7
27-10-2025 21:44,Delhi,141,100.96,18.5,46.4
27-10-2025 22:44,Delhi,185,107.78,28,36.5
27-10-2025 23:44,Delhi,101,69.76,39.5,44.4
28-10-2025 00:44,Delhi,193,87.85,22.4,29.3
28-10-2025 01:44,Delhi,192,95.17,35.3,48.6
28-10-2025 02:44,Delhi,185,133.77,41.5,35.6
28-10-2025 03:44,Delhi,211,146.62,21.2,80.2
28-10-2025 04:44,Delhi,105,75.46,31.6,30.1
28-10-2025 05:44,Delhi,227,156.32,33.6,68.9
28-10-2025 06:44,Delhi,163,81.11,31.3,46.9
28-10-2025 07:44,Delhi,131,88.29,38.4,71.5
28-10-2025 08:44,Delhi,187,94.15,22.9,26
28-10-2025 09:44,Delhi,135,61.66,22.5,55.1
28-10-2025 10:44,Delhi,115,66.25,29.3,61.9
28-10-2025 11:44,Delhi,262,143.17,27.6,85.6
28-10-2025 12:44,Delhi,182,103.98,29.7,81.5
28-10-2025 13:44,Delhi,192,115.71,27.5,80.9
28-10-2025 14:44,Delhi,182,134.86,35.3,49.7
28-10-2025 15:44,Delhi,195,115.44,40.3,58.5
28-10-2025 16:44,Delhi,154,90.07,31.8,82.6
28-10-2025 17:44,Delhi,103,51.88,26.8,72
28-10-2025 18:44,Delhi,157,100.51,23.1,66
28-10-2025 19:44,Delhi,198,111.44,24.2,68.1
28-10-2025 20:44,Delhi,210,123.71,41.7,37.1
28-10-2025 21:44,Delhi,181,86.14,29.6,52.2
28-10-2025 22:44,Delhi,143,73.63,30.2,37
28-10-2025 23:44,Delhi,190,111.74,20.3,59
29-10-2025 00:44,Delhi,174,107.57,21.8,62
29-10-2025 01:44,Delhi,182,129.27,31.8,76.3
29-10-2025 02:44,Delhi,184,110.73,32.6,35.4
29-10-2025 03:44,Delhi,156,85.15,35.6,83.2
29-10-2025 04:44,Delhi,170,94.72,39.5,33.1
29-10-2025 05:44,Delhi,150,78.18,35.6,36.3
29-10-2025 06:44,Delhi,100,67.68,29.8,47.8
29-10-2025 07:44,Delhi,128,70.75,22.5,28.2
29-10-2025 08:44,Delhi,186,100.06,31.6,50.9
29-10-2025 09:44,Delhi,158,98.06,21.8,64.1
29-10-2025 10:44,Delhi,142,64.22,39.8,46.9
29-10-2025 11:44,Delhi,124,56.19,19.9,39.6
29-10-2025 12:44,Delhi,186,109.75,37.3,28.4
29-10-2025 13:44,Delhi,105,75.83,19.1,33
29-10-2025 14:44,Delhi,177,94.75,21.6,29
29-10-2025 15:44,Delhi,195,106.69,25.9,70.1
29-10-2025 16:44,Delhi,111,67.34,35.5,28.1
29-10-2025 17:44,Delhi,179,111.88,33.2,42
29-10-2025 18:44,Delhi,275,141.98,35.2,51.4
29-10-2025 19:44,Delhi,157,109.38,37.8,71.6
29-10-2025 20:44,Delhi,249,168.9,31.6,72.7
29-10-2025 21:44,Delhi,152,107.58,37.9,36.8
29-10-2025 22:44,Delhi,150,73.61,23,67.1
29-10-2025 23:44,Delhi,287,172.36,22.3,71
30-10-2025 00:44,Delhi,259,118.28,20.1,49.5
30-10-2025 01:44,Delhi,192,130.98,35.5,55.8
30-10-2025 02:44,Delhi,156,78.99,34.2,35.4
30-10-2025 03:44,Delhi,205,137.17,35.7,58.3
30-10-2025 04:44,Delhi,145,65.35,20.8,56.5
30-10-2025 05:44,Delhi,157,94.7,40.2,69.4
30-10-2025 06:44,Delhi,162,89.39,21.5,35.8
30-10-2025 07:44,Delhi,106,71.53,39,27.3
30-10-2025 08:44,Delhi,125,76.11,27.4,77.4
30-10-2025 09:44,Delhi,139,89.7,28,35.7
30-10-2025 10:44,Delhi,134,87.49,26,39.2
30-10-2025 11:44,Delhi,181,83.94,18.9,88.9
30-10-2025 12:44,Delhi,221,129.31,41.5,36.2
30-10-2025 13:44,Delhi,137,69.55,20.1,31
30-10-2025 14:44,Delhi,165,85.99,34.9,82.6
30-10-2025 15:44,Delhi,100,54.6,22.1,69.2
30-10-2025 16:44,Delhi,139,70.83,35,58.9
30-10-2025 17:44,Delhi,200,116.38,33.3,84.8
30-10-2025 18:44,Delhi,187,121.47,31.2,41.8
30-10-2025 19:44,Delhi,109,73.25,27.1,30.5
30-10-2025 20:44,Delhi,197,114.59,36,63.3
30-10-2025 21:44,Delhi,151,78.93,39.7,30.1
30-10-2025 22:44,Delhi,110,61.08,40.7,74.9
30-10-2025 23:44,Delhi,131,79.55,36.6,34
31-10-2025 00:44,Delhi,188,124.59,32.6,71.8
31-10-2025 01:44,Delhi,171,85.25,34.6,32.8
31-10-2025 02:44,Delhi,178,90.24,21.6,85.8
31-10-2025 03:44,Delhi,111,70.01,31.2,54.7
31-10-2025 04:44,Delhi,138,69.12,34.8,89.9
31-10-2025 05:44,Delhi,182,130.05,41,78.4
31-10-2025 06:44,Delhi,145,81.24,25.4,88.6
31-10-2025 07:44,Delhi,131,73.2,26.7,65.2
31-10-2025 08:44,Delhi,155,99.26,26.9,51.2
31-10-2025 09:44,Delhi,105,63.98,28.4,74.2
31-10-2025 10:44,Delhi,163,86.63,28.3,41.3
31-10-2025 11:44,Delhi,157,100.63,24.7,53.1
31-10-2025 12:44,Delhi,160,79.77,32.2,51
31-10-2025 13:44,Delhi,200,131.6,24.1,56.6
31-10-2025 14:44,Delhi,290,170.48,28.9,74.1
31-10-2025 15:44,Delhi,166,90.46,23.4,35.4
31-10-2025 16:44,Delhi,163,76.39,33.8,66.7
31-10-2025 17:44,Delhi,129,72.19,28.9,61.2
31-10-2025 18:44,Delhi,186,119.46,22.9,55.8
31-10-2025 19:44,Delhi,190,88.97,33.7,70.4
31-10-2025 20:44,Delhi,106,54.87,38,81.9
31-10-2025 21:44,Delhi,169,113.24,23.7,32.1
31-10-2025 22:44,Delhi,116,77.78,33.5,41.3
31-10-2025 23:44,Delhi,103,66.18,34.9,80.1
01-11-2025 00:44,Delhi,221,153.36,21.4,29
01-11-2025 01:44,Delhi,250,133.26,21.1,76
01-11-2025 02:44,Delhi,189,120.58,30,85.9
01-11-2025 03:44,Delhi,238,167.08,19.2,55.6
01-11-2025 04:44,Delhi,293,198.04,25.7,72.8
01-11-2025 05:44,Delhi,295,209.43,32.5,31.1
01-11-2025 06:44,Delhi,263,148.17,25.2,55.9
01-11-2025 07:44,Delhi,304,182.45,25.4,56.7
01-11-2025 08:44,Delhi,290,215.98,25.9,71.9
01-11-2025 09:44,Delhi,268,184.93,25.7,80.9
01-11-2025 10:44,Delhi,263,171.45,38.5,60.2
01-11-2025 11:44,Delhi,225,149.48,19.2,66.3
01-11-2025 12:44,Delhi,234,108.12,21.2,76.2
01-11-2025 13:44,Delhi,190,133.34,35.2,82.4
01-11-2025 14:44,Delhi,258,181.56,32.6,67.9
01-11-2025 15:44,Delhi,282,171.9,27.7,81.5
01-11-2025 16:44,Delhi,252,158.57,40.3,46.5
01-11-2025 17:44,Delhi,277,199.94,21.6,51
01-11-2025 18:44,Delhi,212,143.73,28.6,71
01-11-2025 19:44,Delhi,192,100.51,36.2,48.1
01-11-2025 20:44,Delhi,212,119.03,40.1,66.2
01-11-2025 21:44,Delhi,210,153.33,19.2,32.4
01-11-2025 22:44,Delhi,204,139.71,40.8,51.2
01-11-2025 23:44,Delhi,236,132.9,38.1,53.9
02-11-2025 00:44,Delhi,197,122.5,24.8,88.2
02-11-2025 01:44,Delhi,277,178.94,28,84.4
02-11-2025 02:44,Delhi,246,123.9,38.1,45.7
02-11-2025 03:44,Delhi,300,186.84,35.3,87.3
02-11-2025 04:44,Delhi,218,137.85,26.9,62.2
02-11-2025 05:44,Delhi,287,148.6,38.3,28.8
02-11-2025 06:44,Delhi,292,159.81,26.2,56.5
02-11-2025 07:44,Delhi,263,149.95,38.1,83.2
02-11-2025 08:44,Delhi,266,176.6,33.2,54.3
02-11-2025 09:44,Delhi,335,240.59,38.8,56.6
02-11-2025 10:44,Delhi,180,96.34,22.2,38.9
02-11-2025 11:44,Delhi,249,157.28,21.3,89.1
02-11-2025 12:44,Delhi,211,137.95,18.3,89.2
02-11-2025 13:44,Delhi,228,103.12,19.5,58.5
02-11-2025 14:44,Delhi,181,109.47,26.4,43
02-11-2025 15:44,Delhi,274,136.13,18.4,78
02-11-2025 16:44,Delhi,350,168.05,24.2,88.6
02-11-2025 17:44,Delhi,211,136.58,21.4,56.8
02-11-2025 18:44,Delhi,285,176.36,18.3,49.1
02-11-2025 19:44,Delhi,235,164.29,18.1,75.1
02-11-2025 20:44,Delhi,287,206.38,23,89.6
02-11-2025 21:44,Delhi,244,139.35,37.3,67.7
02-11-2025 22:44,Delhi,223,154.62,42,70.8
02-11-2025 23:44,Delhi,311,184.4,31.1,78.6
03-11-2025 00:44,Delhi,245,129.27,40.3,76.6
03-11-2025 01:44,Delhi,218,158.21,20.7,86.3
03-11-2025 02:44,Delhi,200,117.05,40.8,30.9
03-11-2025 03:44,Delhi,234,152.44,19.5,32.4
03-11-2025 04:44,Delhi,346,255.27,25.8,70.4
03-11-2025 05:44,Delhi,286,132.56,35.5,77.4
03-11-2025 06:44,Delhi,264,136.15,18.1,25.7
03-11-2025 07:44,Delhi,252,184.49,41.4,44.3
03-11-2025 08:44,Delhi,200,130.85,36.9,90
03-11-2025 09:44,Delhi,233,107.86,31.7,30.5
03-11-2025 10:44,Delhi,288,179.26,26.8,51
03-11-2025 11:44,Delhi,200,101.8,25.1,74.5
03-11-2025 12:44,Delhi,202,93.8,33.3,35.9
03-11-2025 13:44,Delhi,266,143.17,25.1,85.5
03-11-2025 14:44,Delhi,222,123.1,30.1,74.3
03-11-2025 15:44,Delhi,193,126.23,26,89.4
03-11-2025 16:44,Delhi,269,145.25,21.8,48.5
03-11-2025 17:44,Delhi,233,155.78,31.5,69.3
03-11-2025 18:44,Delhi,236,165.96,36.9,31.8
03-11-2025 19:44,Delhi,247,161.97,35,69.1
03-11-2025 20:44,Delhi,227,114.7,22.8,77.3
03-11-2025 21:44,Delhi,293,132.61,24.5,43.6
03-11-2025 22:44,Delhi,214,125.97,34.9,35.6
03-11-2025 23:44,Delhi,220,127.21,37,62.5
04-11-2025 00:44,Delhi,304,159.16,18,66.1
04-11-2025 01:44,Delhi,293,196.23,22.6,58.2
04-11-2025 02:44,Delhi,286,162.99,25.7,86.9
04-11-2025 03:44,Delhi,227,137.24,25.1,61.3
04-11-2025 04:44,Delhi,246,179.35,40.5,66.4
04-11-2025 05:44,Delhi,297,184.51,21.1,71.3
04-11-2025 06:44,Delhi,220,117.79,21.4,53.5
04-11-2025 07:44,Delhi,235,145.87,38.7,44
04-11-2025 08:44,Delhi,218,141.99,41.3,78.5
04-11-2025 09:44,Delhi,225,139.02,20.9,56.4
04-11-2025 10:44,Delhi,277,199.88,24.4,79.9
04-11-2025 11:44,Delhi,203,117.24,34.6,76.8
04-11-2025 12:44,Delhi,192,88.38,29.1,74
04-11-2025 13:44,Delhi,262,142.91,39.1,70.7
04-11-2025 14:44,Delhi,284,133.09,20.7,43.6
04-11-2025 15:44,Delhi,254,131.56,20.1,75
04-11-2025 16:44,Delhi,239,148.89,42,65.7
04-11-2025 17:44,Delhi,266,196.39,33.2,50.5
04-11-2025 18:44,Delhi,350,207.34,29.2,76.4
04-11-2025 19:44,Delhi,269,177.95,31.4,66.3
04-11-2025 20:44,Delhi,208,111.84,33.1,84.5
04-11-2025 21:44,Delhi,267,174.2,26,74.4
04-11-2025 22:44,Delhi,328,164.97,34.4,87.9
04-11-2025 23:44,Delhi,281,202.52,20.9,26.1
05-11-2025 00:44,Delhi,270,196.85,41.3,72.8
05-11-2025 01:44,Delhi,271,196.89,27.1,77.5
05-11-2025 02:44,Delhi,213,117.91,41.8,79.2
05-11-2025 03:44,Delhi,227,148.45,35.1,27.1
05-11-2025 04:44,Delhi,264,181.67,36,54
05-11-2025 05:44,Delhi,281,176.33,33.3,79.7
05-11-2025 06:44,Delhi,296,180.07,34.8,30.6
05-11-2025 07:44,Delhi,291,206.29,23.9,44.9
05-11-2025 08:44,Delhi,230,169.53,25.2,42.6
05-11-2025 09:44,Delhi,223,127.87,32.1,74.6
05-11-2025 10:44,Delhi,299,136.94,38.3,85
05-11-2025 11:44,Delhi,277,157.74,34.3,81.7
05-11-2025 12:44,Delhi,282,207.27,27,37.5
05-11-2025 13:44,Delhi,186,114.91,35.5,52.4
05-11-2025 14:44,Delhi,223,110.73,33.8,56.5
05-11-2025 15:44,Delhi,255,126.78,29.4,54.7
05-11-2025 16:44,Delhi,287,155.85,34.8,83.3
05-11-2025 17:44,Delhi,289,172.45,30.4,87.2
05-11-2025 18:44,Delhi,203,99,35.4,27.9
05-11-2025 19:44,Delhi,233,146.08,34.8,42.5
05-11-2025 20:44,Delhi,203,107.15,37.9,30.3
05-11-2025 21:44,Delhi,244,168.89,34.1,37
05-11-2025 22:44,Delhi,196,138.94,18.2,29.1
05-11-2025 23:44,Delhi,293,152.02,30.9,78.4
06-11-2025 00:44,Delhi,180,98.92,31.9,31.2
06-11-2025 01:44,Delhi,216,106.17,33.4,27.2
06-11-2025 02:44,Delhi,263,176.44,35.1,61.4
06-11-2025 03:44,Delhi,204,109.55,38.6,63.8
06-11-2025 04:44,Delhi,269,158.99,38.4,47.7
06-11-2025 05:44,Delhi,272,181.64,31.5,79.5
06-11-2025 06:44,Delhi,228,161.22,30.5,79.1
06-11-2025 07:44,Delhi,187,91.71,40.1,73.3
06-11-2025 08:44,Delhi,226,126.44,34.2,68.4
06-11-2025 09:44,Delhi,297,183.97,37.6,54
06-11-2025 10:44,Delhi,246,167.2,26.4,87.5
06-11-2025 11:44,Delhi,285,182.04,28.8,76.1
06-11-2025 12:44,Delhi,187,123.66,41.7,53.9
06-11-2025 13:44,Delhi,253,115.99,35.5,26
06-11-2025 14:44,Delhi,195,138.96,33.6,81.3
06-11-2025 15:44,Delhi,280,130.85,29.2,73.8
06-11-2025 16:44,Delhi,258,170.32,33.1,83.7
06-11-2025 17:44,Delhi,205,101.68,35.7,60.4
06-11-2025 18:44,Delhi,199,90.06,41.7,39.1
06-11-2025 19:44,Delhi,254,118.62,29.3,67.4
06-11-2025 20:44,Delhi,295,147.01,41.5,63.6
06-11-2025 21:44,Delhi,240,108.97,37.1,83.4
06-11-2025 22:44,Delhi,211,130.78,23.9,41.2
06-11-2025 23:44,Delhi,298,183.21,29.7,45.3
07-11-2025 00:44,Delhi,215,98.04,33,82.2
07-11-2025 01:44,Delhi,210,110.41,36.2,64.1
07-11-2025 02:44,Delhi,195,131.17,23.8,81.1
07-11-2025 03:44,Delhi,193,116.06,39.3,35.7
07-11-2025 04:44,Delhi,301,147.92,28.4,26.1
07-11-2025 05:44,Delhi,261,157.08,26,44.9
07-11-2025 06:44,Delhi,249,179.58,35.4,51.4
07-11-2025 07:44,Delhi,188,93.41,24.8,58.3
07-11-2025 08:44,Delhi,292,193.19,30.8,51.6
07-11-2025 09:44,Delhi,293,201.31,26.2,56.9
07-11-2025 10:44,Delhi,213,106.06,32.7,67
07-11-2025 11:44,Delhi,285,202.48,21.9,60.8
07-11-2025 12:44,Delhi,180,130.01,24.9,53.9
07-11-2025 13:44,Delhi,206,127.03,27.5,25.2
07-11-2025 14:44,Delhi,316,222.03,30.4,46.1
07-11-2025 15:44,Delhi,251,183.05,32.5,56.6
07-11-2025 16:44,Delhi,231,165.96,35.2,35.5
07-11-2025 17:44,Delhi,236,107.1,37.3,47.7
07-11-2025 18:44,Delhi,262,176.76,23.9,31.1
07-11-2025 19:44,Delhi,254,177.58,30.9,58
07-11-2025 20:44,Delhi,233,145.68,27.6,61.1
07-11-2025 21:44,Delhi,222,104.37,25.3,89.6
07-11-2025 22:44,Delhi,207,143.42,18.2,80
07-11-2025 23:44,Delhi,215,151.63,28.7,34
08-11-2025 00:44,Delhi,249,178.47,29.4,46.1
08-11-2025 01:44,Delhi,286,158.44,39.2,37.4
08-11-2025 02:44,Delhi,267,198.65,23.9,76.3
08-11-2025 03:44,Delhi,226,151.78,30.4,59.4
08-11-2025 04:44,Delhi,288,211.57,18.7,88.3
08-11-2025 05:44,Delhi,216,149.61,21.5,29.6
08-11-2025 06:44,Delhi,214,107.52,19.1,26
08-11-2025 07:44,Delhi,306,205.77,24.1,32.2
08-11-2025 08:44,Delhi,261,177.02,19.9,45.1
08-11-2025 09:44,Delhi,304,178.17,31.7,68.5
08-11-2025 10:44,Delhi,266,171.55,22.3,44.4
08-11-2025 11:44,Delhi,298,186.65,37.8,69.6
08-11-2025 12:44,Delhi,298,203.55,35.5,77.4
08-11-2025 13:44,Delhi,258,179.9,24.9,58.2
08-11-2025 14:44,Delhi,182,119.87,37,77.5
08-11-2025 15:44,Delhi,264,191.62,30.6,31.2
08-11-2025 16:44,Delhi,248,172.4,39.2,33.9
08-11-2025 17:44,Delhi,272,126.41,35.7,48.2
08-11-2025 18:44,Delhi,205,118.29,30.8,89.7
08-11-2025 19:44,Delhi,260,186.78,33.7,53.3
08-11-2025 20:44,Delhi,285,146.67,27.9,84.6
08-11-2025 21:44,Delhi,300,158.67,28.3,40.9
08-11-2025 22:44,Delhi,257,166.32,32.1,29
08-11-2025 23:44,Delhi,350,251.5,19,55
09-11-2025 00:44,Delhi,203,101.96,38.2,56.1
09-11-2025 01:44,Delhi,291,196.91,40.9,65.9
09-11-2025 02:44,Delhi,273,186.07,37.7,30.1
09-11-2025 03:44,Delhi,293,132,41.4,39.2
09-11-2025 04:44,Delhi,235,162,40.9,77.4
09-11-2025 05:44,Delhi,207,132.84,25.9,89.2
09-11-2025 06:44,Delhi,203,110.54,22,53.8
09-11-2025 07:44,Delhi,197,134.63,28.7,45.9
09-11-2025 08:44,Delhi,294,141.62,39,71.8
09-11-2025 09:44,Delhi,256,131.27,36.5,52
09-11-2025 10:44,Delhi,189,127.72,23.1,70.8
09-11-2025 11:44,Delhi,319,193.59,22.7,77.3
09-11-2025 12:44,Delhi,196,136.31,29.1,83.7
09-11-2025 13:44,Delhi,262,186.15,21.7,63
09-11-2025 14:44,Delhi,229,164.54,28.4,27.2
09-11-2025 15:44,Delhi,211,154.89,26.3,62
09-11-2025 16:44,Delhi,283,195.99,20.5,64.5
09-11-2025 17:44,Delhi,253,137.08,25,30.4
09-11-2025 18:44,Delhi,247,175.06,21.6,70.4
09-11-2025 19:44,Delhi,276,125.06,26.4,34.6
09-11-2025 20:44,Delhi,221,142.41,19.4,38.8
09-11-2025 21:44,Delhi,283,179.14,23.4,62.3
09-11-2025 22:44,Delhi,213,158.07,34.9,71.4
09-11-2025 23:44,Delhi,289,140.08,32.2,51.6
10-11-2025 00:44,Delhi,298,221.41,30.2,72.3
10-11-2025 01:44,Delhi,259,191.96,41.4,74.5
10-11-2025 02:44,Delhi,258,131.45,22.1,42.6
10-11-2025 03:44,Delhi,264,164.11,21.1,41.6
10-11-2025 04:44,Delhi,236,130.99,18.1,53.8
10-11-2025 05:44,Delhi,215,152.45,35,89.2
10-11-2025 06:44,Delhi,275,163.07,38.8,55.6
10-11-2025 07:44,Delhi,269,192.92,32.6,45.3
10-11-2025 08:44,Delhi,214,114.44,18.6,51.3
10-11-2025 09:44,Delhi,180,124.28,25.6,55.6
10-11-2025 10:44,Delhi,216,103.32,26,52.4
10-11-2025 11:44,Delhi,223,150.51,31.7,63.2
10-11-2025 12:44,Delhi,188,104.06,32,46.1
10-11-2025 13:44,Delhi,204,98.79,29,44
10-11-2025 14:44,Delhi,192,141.22,34.2,89.3
10-11-2025 15:44,Delhi,243,134.83,37,57.8
10-11-2025 16:44,Delhi,194,97.45,21.5,59.3
10-11-2025 17:44,Delhi,185,92.14,21.9,75.8
10-11-2025 18:44,Delhi,276,170.56,39.7,74.3
10-11-2025 19:44,Delhi,294,184.31,21.6,79.8
10-11-2025 20:44,Delhi,227,158.88,22.7,34.3
10-11-2025 21:44,Delhi,239,122.52,27.4,75.9
10-11-2025 22:44,Delhi,350,206.07,30.3,81.6
10-11-2025 23:44,Delhi,272,151.76,33.9,40.8
11-11-2025 00:44,Delhi,198,108.8,19.7,71
11-11-2025 01:44,Delhi,270,179.18,19.1,68.4
11-11-2025 02:44,Delhi,324,189.28,28,76.9
11-11-2025 03:44,Delhi,241,124.36,32.8,59.3
11-11-2025 04:44,Delhi,236,130.84,20,64.2
11-11-2025 05:44,Delhi,285,132.16,27.9,44.5
11-11-2025 06:44,Delhi,299,203.54,28.4,44
11-11-2025 07:44,Delhi,197,102.97,26.4,32.5
11-11-2025 08:44,Delhi,207,124.34,41.1,36.2
11-11-2025 09:44,Delhi,181,106.21,18.8,32.9
11-11-2025 10:44,Delhi,241,129.89,34.3,68.4
11-11-2025 11:44,Delhi,232,160.87,25.8,42
11-11-2025 12:44,Delhi,202,109.99,31.9,32.5
11-11-2025 13:44,Delhi,282,138.28,25.8,52.3
11-11-2025 14:44,Delhi,222,139.59,33.9,32.4
11-11-2025 15:44,Delhi,269,130.56,22.5,32.4
11-11-2025 16:44,Delhi,233,155.95,22.2,86.8
11-11-2025 17:44,Delhi,239,170.66,31,25.2
11-11-2025 18:44,Delhi,198,126.15,28,28.1
11-11-2025 19:44,Delhi,299,142.12,39.8,72.6
11-11-2025 20:44,Delhi,203,120.34,31.6,75.9
11-11-2025 21:44,Delhi,191,139.75,32.9,72.8
11-11-2025 22:44,Delhi,185,125.82,20.7,53.5
11-11-2025 23:44,Delhi,251,185.85,20.1,35.3
12-11-2025 00:44,Delhi,286,163.03,23.9,40.9
12-11-2025 01:44,Delhi,260,123.08,35.5,31.4
12-11-2025 02:44,Delhi,302,224.03,18.8,66.8
12-11-2025 03:44,Delhi,263,178.24,21.2,30.2
12-11-2025 04:44,Delhi,318,168.63,30.9,41.8
12-11-2025 05:44,Delhi,299,192.77,20.6,85.5
12-11-2025 06:44,Delhi,210,130.68,33.3,89.8
12-11-2025 07:44,Delhi,224,103.48,24.1,52.1
12-11-2025 08:44,Delhi,220,128.28,40.8,76.5
12-11-2025 09:44,Delhi,193,138.79,22.9,47.1
12-11-2025 10:44,Delhi,277,128.53,21.8,70.3
12-11-2025 11:44,Delhi,193,122.86,36.9,51.3
12-11-2025 12:44,Delhi,288,144,30.2,37.5
12-11-2025 13:44,Delhi,287,174.71,31.8,53.4
12-11-2025 14:44,Delhi,200,140.86,36,37.5
12-11-2025 15:44,Delhi,266,187.06,26.7,29.4
12-11-2025 16:44,Delhi,284,204.92,41.8,66.9
12-11-2025 17:44,Delhi,246,161.65,37.7,83.6
12-11-2025 18:44,Delhi,297,143.39,20.9,87.8
12-11-2025 19:44,Delhi,227,111.61,37.9,64.9
12-11-2025 20:44,Delhi,287,206.37,33,56.2
12-11-2025 21:44,Delhi,280,142.6,31.4,37.4
12-11-2025 22:44,Delhi,181,85.29,25.5,60.3
12-11-2025 23:44,Delhi,290,132.29,33.5,36.4
13-11-2025 00:44,Delhi,297,183.84,26.4,37.9
13-11-2025 01:44,Delhi,205,127.12,19.7,76.8
13-11-2025 02:44,Delhi,207,119.54,27.8,54
13-11-2025 03:44,Delhi,295,134.26,35.7,49.6
13-11-2025 04:44,Delhi,230,157.32,41.2,61.1
13-11-2025 05:44,Delhi,202,109.74,20.5,36
13-11-2025 06:44,Delhi,252,148.53,33.4,32.3
13-11-2025 07:44,Delhi,181,86.91,22.6,49.1
13-11-2025 08:44,Delhi,288,203.68,40.7,55.8
13-11-2025 09:44,Delhi,198,145.68,37.9,69.1
13-11-2025 10:44,Delhi,258,126.91,25.7,32.4
13-11-2025 11:44,Delhi,258,169.43,35.9,40.6
13-11-2025 12:44,Delhi,273,142.36,34.5,79.4
13-11-2025 13:44,Delhi,298,151.94,34.1,74.3
13-11-2025 14:44,Delhi,229,137.31,19.6,82.3
13-11-2025 15:44,Delhi,229,156.67,31.7,80.7
13-11-2025 16:44,Delhi,214,146.11,19.8,47.1
13-11-2025 17:44,Delhi,247,138.4,19,26.7
13-11-2025 18:44,Delhi,248,138.29,21,72.5
13-11-2025 19:44,Delhi,223,137.72,27,66
13-11-2025 20:44,Delhi,200,138.3,23.9,32.9
13-11-2025 21:44,Delhi,215,101.77,18.3,44.7
13-11-2025 22:44,Delhi,290,166.01,21.1,32.7
13-11-2025 23:44,Delhi,231,116.53,39.2,73.5
14-11-2025 00:44,Delhi,221,109.81,38.2,81.8
14-11-2025 01:44,Delhi,256,152.14,30.5,86.7
14-11-2025 02:44,Delhi,188,114,25.4,84.6
14-11-2025 03:44,Delhi,225,133.19,23.4,72.8
14-11-2025 04:44,Delhi,292,140.18,23.7,38.1
14-11-2025 05:44,Delhi,285,174.3,21,46.8
14-11-2025 06:44,Delhi,268,131.49,23.1,50.9
14-11-2025 07:44,Delhi,264,136.22,25.1,66.5
14-11-2025 08:44,Delhi,245,172.7,25.5,30.3
14-11-2025 09:44,Delhi,278,154.48,36.7,58
14-11-2025 10:44,Delhi,278,205.87,29.4,86.2
14-11-2025 11:44,Delhi,225,112.49,34.9,74.7
14-11-2025 12:44,Delhi,265,128.06,37.4,27.9
14-11-2025 13:44,Delhi,202,143.16,26.2,78.5
14-11-2025 14:44,Delhi,277,207.41,28.1,50.4
14-11-2025 15:44,Delhi,184,130,19.2,49.4
14-11-2025 16:44,Delhi,235,115.38,26.7,57.4
14-11-2025 17:44,Delhi,252,114,34.4,79.2
14-11-2025 18:44,Delhi,284,172.11,28.9,53.9
14-11-2025 19:44,Delhi,236,133.82,28,82.1
14-11-2025 20:44,Delhi,200,142.31,38.5,50.4
14-11-2025 21:44,Delhi,207,132.61,23,66.5
14-11-2025 22:44,Delhi,350,227.31,27.4,76.3
14-11-2025 23:44,Delhi,298,161.73,33.5,67.2
15-11-2025 00:44,Delhi,337,223.61,33.5,41.4
15-11-2025 01:44,Delhi,277,126.79,28.5,85.8
15-11-2025 02:44,Delhi,287,157.17,32.1,68.2
15-11-2025 03:44,Delhi,300,181.98,24.9,88.2
15-11-2025 04:44,Delhi,182,102.03,20.5,83.1
15-11-2025 05:44,Delhi,193,102.1,26.9,27
15-11-2025 06:44,Delhi,287,144.01,18.4,71.3
15-11-2025 07:44,Delhi,261,188.67,35.2,27.4
15-11-2025 08:44,Delhi,264,155.6,28,86.8
15-11-2025 09:44,Delhi,207,104.7,39.7,34.8
15-11-2025 10:44,Delhi,236,135.38,32.4,61.7
15-11-2025 11:44,Delhi,251,124.78,32,87.5
15-11-2025 12:44,Delhi,303,177.72,18.2,85.9
15-11-2025 13:44,Delhi,284,209.75,20.1,70.4
15-11-2025 14:44,Delhi,259,139.82,32.9,51.4
15-11-2025 15:44,Delhi,197,147.53,21.9,84.1
15-11-2025 16:44,Delhi,203,136.18,35.4,43.1
15-11-2025 17:44,Delhi,252,142.86,28.5,42.5
15-11-2025 18:44,Delhi,192,92.27,37.5,57.7
15-11-2025 19:44,Delhi,193,105.94,23.3,34.9
15-11-2025 20:44,Delhi,180,105.54,28.6,73.2
15-11-2025 21:44,Delhi,276,167.38,27.3,64.9
15-11-2025 22:44,Delhi,233,121.13,37.9,74.5
15-11-2025 23:44,Delhi,283,152.53,26.1,67.6
16-11-2025 00:44,Delhi,188,110.44,34.3,49.2
16-11-2025 01:44,Delhi,195,112.62,25.7,73.4
16-11-2025 02:44,Delhi,205,99.06,40,37.2
16-11-2025 03:44,Delhi,249,124.12,30.3,85.3
16-11-2025 04:44,Delhi,278,131.24,19.5,29.7
16-11-2025 05:44,Delhi,231,171.29,36.4,27.5
16-11-2025 06:44,Delhi,275,173.58,35.7,29
